key,conference,id,title,program_title,authors,acceptance,themes,categories,quantity,method,caveat,matrix_scope,geometry,manifold_scope,relevance_notes,evidence,fulltext_sources,openreview_url,conference_url,proceedings_url,pdf_url,code_links,snapshot_date,training_scope,hyperparameters,training_finding,training_caveat,training_reading_rank
ICLR:10010974,ICLR 2026,10010974,Counterfactual Explanations on Robust Perceptual Geodesics,,Eslam Zaher; Maciej Trzaskowski; Quan Nguyen; Fred Roosta,Accept (Poster),Manifold,"M5: Supporting geometry, statistics, and training-dynamics papers",,,,,Perceptual Riemannian metric in latent space,Related/supporting,"Manifold: PCG constructs counterfactuals along perceptual geodesics; geometry-guided trajectory construction, adjacent to manifold optimization.",Official accepted-paper title and abstract,,https://openreview.net/forum?id=B5RBKM4vPY,https://iclr.cc/virtual/2026/poster/10010974,,https://openreview.net/pdf?id=B5RBKM4vPY,,2026-09-23,,,,,0
ICLR:10008616,ICLR 2026,10008616,DASH: Deterministic Attention Scheduling for High-throughput Reproducible LLM Training,,Xinwei Qiang; Hongmin chen; Shixuan Sun; Jingwen Leng; Xin Liu; Minyi Guo,Accept (Poster),Matrix computation,"X5: Attention, state-space algebra and parallel scans",Deterministic attention backward reductions,Model computation as a DAG and reorder query tiles/reduction scheduling to reduce stalls.,Scheduling optimality is within the stated DAG model; distinct from ICML DASH for Shampoo.,Deep learning,,,Matrix computation: Model computation as a DAG and reorder query tiles/reduction scheduling to reduce stalls.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=bMi5ssfPoM,https://iclr.cc/virtual/2026/poster/10008616,,https://openreview.net/pdf?id=bMi5ssfPoM,https://github.com/SJTU-Liquid/deterministic-FA3.,2026-09-23,,,,,0
ICLR:10011679,ICLR 2026,10011679,Dataless Weight Disentanglement in Task Arithmetic via Kronecker-Factored Approximate Curvature,,Angelo Porrello; Pietro Buzzega; Felix Dangel; Thomas Sommariva; Riccardo Salami; Lorenzo Bonicelli; Simone Calderara,Accept (Poster),Optimizer,"A: KFAC / EKFAC methods, applications, and substantive evaluations",,,,,,,Optimizer: KFAC method/application: TAK constructs a dataless curvature regularizer to reduce interference in task arithmetic and model merging.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=32mrjmaeMP,https://iclr.cc/virtual/2026/poster/10011679,,https://openreview.net/pdf?id=32mrjmaeMP,,2026-09-23,,,,,0
ICLR:10006920,ICLR 2026,10006920,Decomposing LLM Computation with Jets,,Yihong Chen; Xiangxiang Xu; Pontus Stenetorp; Sebastian Riedel; Luca Franceschi,Accept (Poster),Matrix computation,"X3: Fisher, Hessian, derivatives and implicit differentiation",Functional computational paths through LLMs,Use jet operators generalizing truncated Taylor expansions to split paths from complementary remainders.,A decomposition/interpretability framework; truncated terms alone are not the full model.,Deep learning,,,Matrix computation: Use jet operators generalizing truncated Taylor expansions to split paths from complementary remainders.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=u6JLh0BO5h,https://iclr.cc/virtual/2026/poster/10006920,,https://openreview.net/pdf?id=u6JLh0BO5h,,2026-09-23,,,,,0
ICLR:10009256,ICLR 2026,10009256,DeMo: Decoupled Momentum Optimization,,Bowen Peng; Lizhang Chen; Baiyu Su; Jeffrey Quesnelle; Diederik (Durk) Kingma; Qiang Liu,Accept (Poster),Optimizer,E: Training stabilization and distributed optimization,,,,,,,"Optimizer: DeMo decouples local momentum, sparsifies transformed updates, and reuses momentum for error feedback to reduce language-model training communication.",Official accepted-paper title and abstract,,https://openreview.net/forum?id=U9oewpa7cn,https://iclr.cc/virtual/2026/poster/10009256,,https://openreview.net/pdf?id=U9oewpa7cn,,2026-09-23,,,,,0
ICLR:10011382,ICLR 2026,10011382,DES-LOC: Desynced Low Communication Adaptive Optimizers for Foundation Models,,Alex Iacob; Lorenzo Sani; Mher Safaryan; Paris Giampouras; Samuel Horváth; Andrej Jovanovic; Meghdad Kurmanji; Preslav Aleksandrov; William Shen; Xinchi Qiu; Nic Lane,Accept (Poster),Optimizer,E: Training stabilization and distributed optimization,,,,,,,"Optimizer: DES-LOC synchronizes parameters and momenta at different periods, with convergence analysis and distributed language-model experiments.",Official accepted-paper title and abstract,,https://openreview.net/forum?id=6N2qFixxYZ,https://iclr.cc/virtual/2026/poster/10011382,,https://openreview.net/pdf?id=6N2qFixxYZ,,2026-09-23,,,,,0
ICLR:10009375,ICLR 2026,10009375,Deterministic Bounds and Random Estimates of Metric Tensors on Neuromanifolds,,Ke Sun,Accept (Poster),Matrix computation,"X3: Fisher, Hessian, derivatives and implicit differentiation",Fisher metric-tensor quantities on neural parameter manifolds,Derive bounds in the low-dimensional probability core space and use a Hutchinson-based estimator with one backward pass per batch.,Does not explicitly reconstruct a dense full Fisher matrix at this cost.,Deep learning,,,Matrix computation: Derive bounds in the low-dimensional probability core space and use a Hutchinson-based estimator with one backward pass per batch.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=Ssevs8KCsU,https://iclr.cc/virtual/2026/poster/10009375,,https://openreview.net/pdf?id=Ssevs8KCsU,,2026-09-23,,,,,0
ICLR:10008630,ICLR 2026,10008630,Differentiable Model Predictive Control on the GPU,,Emre Adabag; Marcus Greiff; John Subosits; Thomas Lew,Accept (Oral),Matrix computation,"X8: Linear systems, sparse solvers and Gaussian processes",Differentiable MPC optimization steps,Exploit structured systems using sequential quadratic programming and GPU PCG with tridiagonal preconditioning.,Iterative constrained-control solver; convergence and gradients depend on tolerances and regularity.,Deep learning,,,Matrix computation: Exploit structured systems using sequential quadratic programming and GPU PCG with tridiagonal preconditioning.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=bFYfV6c9zu,https://iclr.cc/virtual/2026/poster/10008630,,https://openreview.net/pdf?id=bFYfV6c9zu,,2026-09-23,,,,,0
ICLR:10011344,ICLR 2026,10011344,Directional Textual Inversion for Personalized Text-to-Image Generation,,Kunhee Kim; NaHyeon Park; Kibeom Hong; Hyunjung Shim,Accept (Poster),Manifold,M3: Applications that explicitly optimize or solve problems on manifolds,,,,,Unit hypersphere of text-token embeddings,Direct algorithm/theory/application,Manifold: Directional Textual Inversion fixes embedding magnitude and optimizes direction with Riemannian SGD and a von Mises-Fisher prior.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=6wA4qpyyU9,https://iclr.cc/virtual/2026/poster/10011344,,https://openreview.net/pdf?id=6wA4qpyyU9,https://github.com/kunheek/dti.,2026-09-23,,,,,0
ICLR:10011405,ICLR 2026,10011405,DNT: a Deeply Normalized Transformer that can be trained by Momentum SGD,,Xianbiao Qi; Marco Chen; Wenjie Xiao; Jiaquan Ye; Yelin He; Chun-Guang Li; Zhouchen Lin,Accept (Poster),Optimizer; Training dynamics,"E: Training stabilization and distributed optimization; T7: Initialization, normalization, weight decay and regularization; T8: Optimizer dynamics, comparisons and diagnostics",,,,,,,Optimizer: DNT modifies Transformer normalization to make gradients more suitable for momentum SGD; includes GPT and ViT training experiments. | Training dynamics: DNT modifies Transformer normalization to make gradients more suitable for momentum SGD; includes GPT and ViT training experiments.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=62pn18XmAg,https://iclr.cc/virtual/2026/poster/10011405,,https://openreview.net/pdf?id=62pn18XmAg,,2026-09-23,LLM training,Transformer normalization; momentum SGD,DNT modifies Transformer normalization to make gradients more suitable for momentum SGD; includes GPT and ViT training experiments.,"Reuses the earlier source-grounded annotation. Consult the linked paper for assumptions, tested scales and parameterization conventions.",0
ICLR:10009373,ICLR 2026,10009373,Downgrade to Upgrade: Optimizer Simplification Enhances Robustness in LLM Unlearning,,Yicheng Lang; Yihua Zhang; Chongyu Fan; Changsheng Wang; Jinghan Jia; Sijia Liu,Accept (Poster),Optimizer,"I: Fine-tuning, LoRA, privacy, and specialized post-training",,,,,,,Optimizer: Studies optimizer order and noise in robust LLM unlearning and proposes a hybrid first-/zeroth-order optimizer.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=Sswng2ToR4,https://iclr.cc/virtual/2026/poster/10009373,,https://openreview.net/pdf?id=Sswng2ToR4,,2026-09-23,,,,,0
ICLR:10010597,ICLR 2026,10010597,Efficient Orthogonal Fine-Tuning with Principal Subspace Adaptation,,Fei Wu; Jia Hu; Geyong Min; Shiqiang Wang,Accept (Poster),Manifold; Optimizer,"I: Fine-tuning, LoRA, privacy, and specialized post-training; M4: Related constrained and geometry-aware optimization",,,,,"Principal-subspace orthogonal transformations, gradually relaxed",Related/supporting,"Optimizer: PSOFT restricts orthogonal fine-tuning transformations to a principal weight subspace and gradually relaxes orthogonality for adaptation. | Manifold: PSOFT uses constrained/reparameterized orthogonal fine-tuning and tunable relaxations; useful for manifold-inspired PEFT, with deliberate departure from strict orthogonality.",Official accepted-paper title and abstract,,https://openreview.net/forum?id=FSHrinMArK,https://iclr.cc/virtual/2026/poster/10010597,,https://openreview.net/pdf?id=FSHrinMArK,,2026-09-23,,,,,0
ICLR:10011896,ICLR 2026,10011896,Efficient Resource-Constrained Training of Transformers via Subspace Optimization,,Le-Trung Nguyen; Enzo Tartaglione; Van-Tam Nguyen,Accept (Oral),Optimizer,"J: Adjacent numerical, architectural, and specialized training methods",,,,,,,Optimizer: WASI restricts Transformer training to a weight-activation subspace to reduce on-device memory and computation; a specialized resource-constrained training method.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=0nvQ5kHXf4,https://iclr.cc/virtual/2026/poster/10011896,,https://openreview.net/pdf?id=0nvQ5kHXf4,https://github.com/Le-TrungNguyen/ICLR2026-WASI.git.,2026-09-23,,,,,0
ICLR:10006751,ICLR 2026,10006751,Egalitarian Gradient Descent: A Simple Approach to Accelerated Grokking,,Ali Saheb Pasand; Elvis Dohmatob,Accept (Poster),Optimizer; Training dynamics,"G: Optimizer theory, benchmarks, and training dynamics; T6: Feature learning, implicit bias and generalization dynamics; T8: Optimizer dynamics, comparisons and diagnostics",,,,,,,Optimizer: Egalitarian Gradient Descent equalizes movement across gradient singular directions to accelerate grokking; general optimizer theory rather than an LLM-scale result. | Training dynamics: Egalitarian Gradient Descent equalizes movement across gradient singular directions to accelerate grokking; general optimizer theory rather than an LLM-scale result.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=wCnHeql3ow,https://iclr.cc/virtual/2026/poster/10006751,,https://openreview.net/pdf?id=wCnHeql3ow,,2026-09-23,Theory / controlled models,Gradient singular directions; delayed generalization,Egalitarian Gradient Descent equalizes movement across gradient singular directions to accelerate grokking; general optimizer theory rather than an LLM-scale result.,"Reuses the earlier source-grounded annotation. Consult the linked paper for assumptions, tested scales and parameterization conventions.",0
ICLR:10010743,ICLR 2026,10010743,EigenScore: OOD Detection using Posterior Covariance in Diffusion Models,,Shirin Shoushtari; Yi Wang; Xiao Shi; Salman Asif; Ulugbek Kamilov,Accept (Poster),Matrix computation,"X2: Eigenproblems, spectral computation and SVD analysis",Leading posterior-covariance eigenvalues in diffusion models,Use Jacobian-free subspace iteration with forward denoiser evaluations for an OOD score.,Iterative eigenvalue estimates; OOD performance is empirical.,Deep learning,,,Matrix computation: Use Jacobian-free subspace iteration with forward denoiser evaluations for an OOD score.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=Dq64kthckN,https://iclr.cc/virtual/2026/poster/10010743,,https://openreview.net/pdf?id=Dq64kthckN,,2026-09-23,,,,,0
ICLR:10010872,ICLR 2026,10010872,Energy-Regularized Sequential Model Editing on Hyperspheres,,Qingyuan Liu; Jia-Chen Gu; Yunzhi Yao; Hong Wang; Nanyun (Violet) Peng,Accept (Poster),Manifold,"M5: Supporting geometry, statistics, and training-dynamics papers",,,,,Hyperspherical neuron-weight geometry,Related/supporting,Manifold: SPHERE uses energy-based regularization and sparse projection for sequential LLM editing; not strict optimization on a fixed sphere manifold.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=CHsdtzCip6,https://iclr.cc/virtual/2026/poster/10010872,,https://openreview.net/pdf?id=CHsdtzCip6,,2026-09-23,,,,,0
ICLR:10007128,ICLR 2026,10007128,Error Feedback for Muon and Friends,,Kaja Gruntkowska; Alexander Gaponov; Zhirayr Tovmasyan; Peter Richtarik,Accept (Poster),Optimizer,E: Training stabilization and distributed optimization,,,,,,,"Optimizer: EF21-Muon extends bidirectional error-feedback compression to non-Euclidean LMO optimizers such as Muon, Scion, and Gluon, with convergence guarantees and NanoGPT experiments.",Official accepted-paper title and abstract,,https://openreview.net/forum?id=rex7s82Iav,https://iclr.cc/virtual/2026/poster/10007128,,https://openreview.net/pdf?id=rex7s82Iav,,2026-09-23,,,,,0
ICLR:10011910,ICLR 2026,10011910,Evaluating Data Influence in Meta Learning,,Chenyang Ren; Huanyi Xie; Shu Yang; Meng Ding; Dongrui Liu; Lijie Hu; Di Wang,Accept (Poster),Optimizer,"A: KFAC / EKFAC methods, applications, and substantive evaluations",,,,,,,"Optimizer: EKFAC application: task-IF and instance-IF handle bilevel meta-learning attribution; EK-FAC accelerates inner inverse-Hessian products, while a Neumann approximation handles the total Hessian.",Official accepted-paper title and abstract; targeted full-text passage checked,"https://arxiv.org/html/2501.15963 — Section 5.1, EK-FAC for inner iHVPs and Neumann expansion for the total Hessian; arXiv preprint, acceptance independently verified in the conference program. Targeted check recorded in the earlier project catalog; not a complete paper review.",https://openreview.net/forum?id=0gh7haE5tc,https://iclr.cc/virtual/2026/poster/10011910,,https://openreview.net/pdf?id=0gh7haE5tc,,2026-09-23,,,,,0
