key,conference,id,title,program_title,authors,acceptance,themes,categories,quantity,method,caveat,matrix_scope,geometry,manifold_scope,relevance_notes,evidence,fulltext_sources,openreview_url,conference_url,proceedings_url,pdf_url,code_links,snapshot_date,training_scope,hyperparameters,training_finding,training_caveat,training_reading_rank,year,publication_status,source_url,doi,citation_key,bibtex,bibtex_kind,bibtex_source
ICML:63415,ICML 2026,63415,Adaptive Batch Sizes Using Non-Euclidean Gradient Noise Scales for Stochastic Sign and Spectral Descent,,Hiroki Naganuma; Shagun Gupta; Youssef Briki; Ioannis Mitliagkas; Irina Rish; Parameswaran Raman; Hao-Jun Shi,Accept (regular),Optimizer; Training dynamics,"H: Learning rates, batch sizes, parameterization, and plasticity; T2: Batch size, gradient noise and training efficiency",,,,,,,Optimizer: Derives gradient-noise scales for sign and spectral descent and uses them for adaptive batch sizing with Signum and Muon. | Training dynamics: Derives gradient-noise scales for sign and spectral descent and uses them for adaptive batch sizing with Signum and Muon.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=XMSaWRpEPS,https://icml.cc/virtual/2026/poster/63415,,https://openreview.net/pdf?id=XMSaWRpEPS,,2026-09-23,LLM training,Sign/spectral gradient noise scale; adaptive batch size,Derives gradient-noise scales for sign and spectral descent and uses them for adaptive batch sizing with Signum and Muon.,"Reuses the earlier source-grounded annotation. Consult the linked paper for assumptions, tested scales and parameterization conventions.",0,2026,Accepted,https://openreview.net/forum?id=XMSaWRpEPS,,ICML_63415,"@misc{ICML_63415,
  title = {{Adaptive Batch Sizes Using Non-Euclidean Gradient Noise Scales for Stochastic Sign and Spectral Descent}},
  author = {Hiroki Naganuma and Shagun Gupta and Youssef Briki and Ioannis Mitliagkas and Irina Rish and Parameswaran Raman and Hao-Jun Shi},
  year = {2026},
  note = {ICML 2026; Accept (regular)},
  url = {https://openreview.net/forum?id=XMSaWRpEPS}
}",Generated from catalogue metadata,https://openreview.net/forum?id=XMSaWRpEPS
ICML:64813,ICML 2026,64813,Adaptive Momentum and Nonlinear Damping for Neural Network Training,,Aikaterini Karoni; Rajit Rajpal; Benedict Leimkuhler; Gabriel Stoltz,Accept (regular),Optimizer; Training dynamics,"C: General-purpose matrix, spectral, adaptive, and learned optimizers; T5: Stability, curvature and edge-of-stability dynamics; T8: Optimizer dynamics, comparisons and diagnostics",,,,,,,"Optimizer: Introduces per-parameter adaptive momentum and cubic damping variants of momentum SGD and Adam; evaluates BERT, GPT-2, and ViT. | Training dynamics: Introduces per-parameter adaptive momentum and cubic damping variants of momentum SGD and Adam; evaluates BERT, GPT-2, and ViT.",Official accepted-paper title and abstract,,https://openreview.net/forum?id=JWWpV4StVf,https://icml.cc/virtual/2026/poster/64813,,https://openreview.net/pdf?id=JWWpV4StVf,,2026-09-23,Other deep learning,Momentum; nonlinear damping,"Introduces per-parameter adaptive momentum and cubic damping variants of momentum SGD and Adam; evaluates BERT, GPT-2, and ViT.","Reuses the earlier source-grounded annotation. Consult the linked paper for assumptions, tested scales and parameterization conventions.",0,2026,Accepted,https://openreview.net/forum?id=JWWpV4StVf,,ICML_64813,"@misc{ICML_64813,
  title = {{Adaptive Momentum and Nonlinear Damping for Neural Network Training}},
  author = {Aikaterini Karoni and Rajit Rajpal and Benedict Leimkuhler and Gabriel Stoltz},
  year = {2026},
  note = {ICML 2026; Accept (regular)},
  url = {https://openreview.net/forum?id=JWWpV4StVf}
}",Generated from catalogue metadata,https://openreview.net/forum?id=JWWpV4StVf
ICML:63930,ICML 2026,63930,Adaptive Preconditioners Trigger Loss Spikes in Adam,,Zhiwei Bai; Zhangchen Zhou; Jiajie Zhao; Xiaolong Li; Zhiyu li; Feiyu Xiong; Hongkang Yang; Yaoyu Zhang; Zhi-Qin John Xu,Accept (regular),Optimizer; Training dynamics,"G: Optimizer theory, benchmarks, and training dynamics; T5: Stability, curvature and edge-of-stability dynamics; T8: Optimizer dynamics, comparisons and diagnostics",,,,,,,Optimizer: Explains Adam loss spikes through failure of the second-moment preconditioner to track instantaneous squared gradients; tests include large Transformers. | Training dynamics: Explains Adam loss spikes through failure of the second-moment preconditioner to track instantaneous squared gradients; tests include large Transformers.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=STWQoscanw,https://icml.cc/virtual/2026/poster/63930,,https://openreview.net/pdf?id=STWQoscanw,,2026-09-23,LLM training,Second-moment timescale; instantaneous curvature; loss spikes,Explains Adam loss spikes through failure of the second-moment preconditioner to track instantaneous squared gradients; tests include large Transformers.,"Reuses the earlier source-grounded annotation. Consult the linked paper for assumptions, tested scales and parameterization conventions.",25,2026,Accepted,https://openreview.net/forum?id=STWQoscanw,,ICML_63930,"@misc{ICML_63930,
  title = {{Adaptive Preconditioners Trigger Loss Spikes in Adam}},
  author = {Zhiwei Bai and Zhangchen Zhou and Jiajie Zhao and Xiaolong Li and Zhiyu li and Feiyu Xiong and Hongkang Yang and Yaoyu Zhang and Zhi-Qin John Xu},
  year = {2026},
  note = {ICML 2026; Accept (regular)},
  url = {https://openreview.net/forum?id=STWQoscanw}
}",Generated from catalogue metadata,https://openreview.net/forum?id=STWQoscanw
ICML:64318,ICML 2026,64318,Adaptive Sharpness-Aware Minimization with a Polyak-type Step size: A Theory-Grounded Scheduler,,Dimitris Oikonomou; Nicolas Loizou,Accept (regular),Optimizer; Training dynamics,"H: Learning rates, batch sizes, parameterization, and plasticity; T1: Learning-rate selection, warm-up and schedules; T5: Stability, curvature and edge-of-stability dynamics",,,,,,,Training dynamics: Derives adaptive Polyak-style schedules for SAM and compares them with tuned schedules.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=On2B3By7PT,https://icml.cc/virtual/2026/poster/64318,,https://openreview.net/pdf?id=On2B3By7PT,,2026-09-23,Other deep learning,Polyak step size; SAM perturbation; stochasticity,Derives adaptive Polyak-style schedules for SAM and compares them with tuned schedules.,The strongest rates are for convex/strongly convex objectives; stochastic bounds include a residual neighborhood.,0,2026,Accepted,https://openreview.net/forum?id=On2B3By7PT,,ICML_64318,"@misc{ICML_64318,
  title = {{Adaptive Sharpness-Aware Minimization with a Polyak-type Step size: A Theory-Grounded Scheduler}},
  author = {Dimitris Oikonomou and Nicolas Loizou},
  year = {2026},
  note = {ICML 2026; Accept (regular)},
  url = {https://openreview.net/forum?id=On2B3By7PT}
}",Generated from catalogue metadata,https://openreview.net/forum?id=On2B3By7PT
ICML:64908,ICML 2026,64908,Advancing SVD-based LLM Compression via Layer-Wise Error Model Search,,Moritz Thoma; Maximilian Groezinger; Maximilian Forstenhäusler; Emad Aghajanzadeh; Manoj Rohit Vemparala; Christos Anagnostopoulos; Pierpaolo Mori; Nael Fasfous; Alexander Frickenstein; Daniel Mueller-Gritschneder; Ulf Schlichtmann,Accept (regular),Matrix computation; Optimizer,"A: KFAC / EKFAC methods, applications, and substantive evaluations; X6: Matrix and tensor methods for compression",Fisher-aware SVD factors and global rank allocation,"Use token-wise KFAC statistics to reduce rank collapse, then search ranks using a layerwise error model and integer programming.",Curvature and end-to-end error models are approximations.,Deep learning,,,"Optimizer: LLM compression: KFAC-SVD uses token-wise statistics to address rank-deficient Fisher estimates, paired with layer-wise error modeling for rank allocation. | Matrix computation: Use token-wise KFAC statistics to reduce rank collapse, then search ranks using a layerwise error model and integer programming.",Official accepted-paper title and abstract,,https://openreview.net/forum?id=IjIgNPFuCt,https://icml.cc/virtual/2026/poster/64908,,https://openreview.net/pdf?id=IjIgNPFuCt,,2026-09-23,,,,,0,2026,Accepted,https://openreview.net/forum?id=IjIgNPFuCt,,ICML_64908,"@misc{ICML_64908,
  title = {{Advancing SVD-based LLM Compression via Layer-Wise Error Model Search}},
  author = {Moritz Thoma and Maximilian Groezinger and Maximilian Forstenhäusler and Emad Aghajanzadeh and Manoj Rohit Vemparala and Christos Anagnostopoulos and Pierpaolo Mori and Nael Fasfous and Alexander Frickenstein and Daniel Mueller-Gritschneder and Ulf Schlichtmann},
  year = {2026},
  note = {ICML 2026; Accept (regular)},
  url = {https://openreview.net/forum?id=IjIgNPFuCt}
}",Generated from catalogue metadata,https://openreview.net/forum?id=IjIgNPFuCt
ICML:60499,ICML 2026,60499,AGZO: Activation-Guided Zeroth-Order Optimization for LLM Fine-Tuning,,Wei LIN; Yining Jiang; Qingyu Song; Qiao Xiang; Hong Xu,Accept (regular),Optimizer,F: Zeroth-order and backpropagation alternatives for LLMs,,,,,,,Optimizer: AGZO restricts zeroth-order perturbations to activation-informed low-rank subspaces computed during forward passes.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=zfVxpXEZti,https://icml.cc/virtual/2026/poster/60499,,https://openreview.net/pdf?id=zfVxpXEZti,,2026-09-23,,,,,0,2026,Accepted,https://openreview.net/forum?id=zfVxpXEZti,,ICML_60499,"@misc{ICML_60499,
  title = {{AGZO: Activation-Guided Zeroth-Order Optimization for LLM Fine-Tuning}},
  author = {Wei LIN and Yining Jiang and Qingyu Song and Qiao Xiang and Hong Xu},
  year = {2026},
  note = {ICML 2026; Accept (regular)},
  url = {https://openreview.net/forum?id=zfVxpXEZti}
}",Generated from catalogue metadata,https://openreview.net/forum?id=zfVxpXEZti
ICML:71045,ICML 2026,71045,AI Engram: In Search of Memory Traces in Artificial Intelligence,,Jea Kwon; Dong-Kyum Kim; Jiwon Kim; Yonghyun Kim; Woong Kook; MEEYOUNG CHA,Accept (spotlight),Optimizer,"A: KFAC / EKFAC methods, applications, and substantive evaluations",,,,,,,Optimizer: Theoretical connection: relates memory-trace identification to Fisher projections and natural gradients under K-FAC plus isotropic output curvature; the estimator itself uses input statistics.,Official accepted-paper title and abstract; targeted full-text passage checked,https://arxiv.org/html/2606.14997 — Section 6: K-FAC/isotropic-curvature interpretation and its limitations Targeted check recorded in the earlier project catalog; not a complete paper review.,https://openreview.net/forum?id=QZO3oby12w,https://icml.cc/virtual/2026/oral/71045,,https://openreview.net/pdf?id=QZO3oby12w,,2026-09-23,,,,,0,2026,Accepted,https://openreview.net/forum?id=QZO3oby12w,,ICML_71045,"@misc{ICML_71045,
  title = {{AI Engram: In Search of Memory Traces in Artificial Intelligence}},
  author = {Jea Kwon and Dong-Kyum Kim and Jiwon Kim and Yonghyun Kim and Woong Kook and MEEYOUNG CHA},
  year = {2026},
  note = {ICML 2026; Accept (spotlight)},
  url = {https://openreview.net/forum?id=QZO3oby12w}
}",Generated from catalogue metadata,https://openreview.net/forum?id=QZO3oby12w
ICML:61285,ICML 2026,61285,An Embarrassingly Simple Way to Optimize Orthogonal Matrices at Scale,,Adrián Javaloy; Antonio Vergari,Accept (regular),Manifold; Optimizer,"J: Adjacent numerical, architectural, and specialized training methods; M1: General manifold algorithms and convergence theory",,,,,Orthogonal matrices,Direct algorithm/theory/application,"Optimizer: POGO is a scalable, GPU-friendly optimizer for orthogonal matrices; an adjacent numerical building block, with LLM relevance not established by the abstract. | Manifold: POGO improves Landing-style optimization with adaptive optimizers and five matrix products. The abstract reports effective practical orthogonality; do not interpret this as an exact-feasibility theorem for every iterate.",Official accepted-paper title and abstract,,https://openreview.net/forum?id=rlvnG8oKmN,https://icml.cc/virtual/2026/poster/61285,,https://openreview.net/pdf?id=rlvnG8oKmN,https://github.com/adrianjav/pogo.,2026-09-23,,,,,0,2026,Accepted,https://openreview.net/forum?id=rlvnG8oKmN,,ICML_61285,"@misc{ICML_61285,
  title = {{An Embarrassingly Simple Way to Optimize Orthogonal Matrices at Scale}},
  author = {Adrián Javaloy and Antonio Vergari},
  year = {2026},
  note = {ICML 2026; Accept (regular)},
  url = {https://openreview.net/forum?id=rlvnG8oKmN}
}",Generated from catalogue metadata,https://openreview.net/forum?id=rlvnG8oKmN
ICML:64390,ICML 2026,64390,An Exploration of Non-Euclidean Gradient Descent: Muon and its Many Variants,,Michael Crawshaw; Chirag Modi; Mingrui Liu; Robert Gower,Accept (regular),Optimizer; Training dynamics,"C: General-purpose matrix, spectral, adaptive, and learned optimizers; T7: Initialization, normalization, weight decay and regularization; T8: Optimizer dynamics, comparisons and diagnostics",,,,,,,Optimizer: Systematically varies layer norm aggregation and normalization; introduces MuonMax and Momo variants with improved hyperparameter robustness. | Training dynamics: Systematically varies layer norm aggregation and normalization; introduces MuonMax and Momo variants with improved hyperparameter robustness.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=O5xoqSmNzc,https://icml.cc/virtual/2026/poster/64390,,https://openreview.net/pdf?id=O5xoqSmNzc,,2026-09-23,LLM training,Layer-norm aggregation; update normalization; tuning robustness,Systematically varies layer norm aggregation and normalization; introduces MuonMax and Momo variants with improved hyperparameter robustness.,"Reuses the earlier source-grounded annotation. Consult the linked paper for assumptions, tested scales and parameterization conventions.",0,2026,Accepted,https://openreview.net/forum?id=O5xoqSmNzc,,ICML_64390,"@misc{ICML_64390,
  title = {{An Exploration of Non-Euclidean Gradient Descent: Muon and its Many Variants}},
  author = {Michael Crawshaw and Chirag Modi and Mingrui Liu and Robert Gower},
  year = {2026},
  note = {ICML 2026; Accept (regular)},
  url = {https://openreview.net/forum?id=O5xoqSmNzc}
}",Generated from catalogue metadata,https://openreview.net/forum?id=O5xoqSmNzc
ICML:62055,ICML 2026,62055,Balanced LoRA: Removing Parameter Invariance to Accelerate Convergence,,Valérie Castin; Kimia Nadjahi; Pierre Ablin; Gabriel Peyré,Accept (regular),Manifold; Optimizer,"I: Fine-tuning, LoRA, privacy, and specialized post-training; M2: Manifold-based LLM training and low-rank adaptation",,,,,Balanced low-rank factor manifold,Direct algorithm/theory/application,"Optimizer: BaLoRA balances low-rank factors to remove parameterization-related ill-conditioning and accelerate fine-tuning. | Manifold: BaLoRA projects factor pairs onto a balanced manifold while preserving their product, improving conditioning and adapter convergence.",Official accepted-paper title and abstract,,https://openreview.net/forum?id=kHInw3cjCP,https://icml.cc/virtual/2026/poster/62055,,https://openreview.net/pdf?id=kHInw3cjCP,,2026-09-23,,,,,0,2026,Accepted,https://openreview.net/forum?id=kHInw3cjCP,,ICML_62055,"@misc{ICML_62055,
  title = {{Balanced LoRA: Removing Parameter Invariance to Accelerate Convergence}},
  author = {Valérie Castin and Kimia Nadjahi and Pierre Ablin and Gabriel Peyré},
  year = {2026},
  note = {ICML 2026; Accept (regular)},
  url = {https://openreview.net/forum?id=kHInw3cjCP}
}",Generated from catalogue metadata,https://openreview.net/forum?id=kHInw3cjCP
